target_month,gold_state_signal_month,ktb_signal_date,cpi_release_date,fx_signal_date,gold_trend_signal_date,ktb_10y_pct,cpi_yoy_pct,real_yield_proxy_pct,fx_momentum_63d,gold_trend_252d,real_yield_change_3m_pctpt,real_yield_proxy_pct_rank,real_yield_proxy_pct_prior_count,real_yield_change_3m_pctpt_rank,real_yield_change_3m_pctpt_prior_count,fx_momentum_63d_rank,fx_momentum_63d_prior_count,gold_trend_252d_rank,gold_trend_252d_prior_count,real_yield_support,fx_support,gold_trend_support,gold_composite_state,real_yield_active,fx_active,gold_trend_active,gold_composite_active,raw_real_yield_support,raw_fx_support,raw_gold_trend_support,raw_gold_composite_state,raw_gold_composite_z,gold_calibration_observations,gold_calibration_slope,raw_gold_composite_z_current,calibrated_gold_alpha_active,calibrated_gold_mu_adjustment,future_1m_gold_return,future_3m_gold_return,future_6m_gold_return,recent_1m_gold_return,gold_realized_vol_21d,macro_fragility,vix6_stress_score
2019-02,2019-01,2019-01-31,2019-01-31,2019-01-31,2019-01-31,2.001,1.3,0.7009999999999998,-0.006381735436861824,-0.01629933143898743,0.558,0.24838709677419354,154,0.8453947368421053,151,0.42258064516129035,154,0.3064516129032258,154,0.4531090831918505,0.42258064516129035,0.3064516129032258,0.3940471137521222,True,True,True,True,0.4531090831918505,0.42258064516129035,0.3064516129032258,0.3940471137521222,-0.4580422632044884,151,0.0005200549929043075,-0.4580422632044884,True,-0.00023820716594068317,-2.01637617993633e-05,0.014175562546161036,0.1316056435907198,0.02709278339583654,0.12486745532679033,0.8410388293669239,0.5207759342443048
2019-03,2019-02,2019-02-28,2019-02-28,2019-02-28,2019-02-28,1.987,0.8,1.187,-0.0018367561021159773,-0.009152274964439044,1.0810000000000002,0.3942307692307692,155,0.9379084967320261,152,0.4967948717948718,155,0.32371794871794873,155,0.33393036701860235,0.4967948717948718,0.32371794871794873,0.38481439584380767,True,True,True,True,0.33393036701860235,0.4967948717948718,0.32371794871794873,0.38481439584380767,-0.5139877074868836,152,0.0005405005898642783,-0.5139877074868836,True,-0.0002778106590796487,0.002257549117705704,0.061836758796971925,0.26642281055870365,-2.01637617993633e-05,0.11054217431080952,0.8936568708621068,0.5454815010856986
2019-04,2019-03,2019-03-29,2019-03-31,2019-03-29,2019-03-29,1.833,0.5,1.333,0.01942357003812578,-0.03003375120873919,1.385,0.46178343949044587,156,0.9642857142857143,153,0.7229299363057324,156,0.2898089171974522,156,0.2869654231119199,0.7229299363057324,0.2898089171974522,0.43323475887170154,True,True,True,True,0.2869654231119199,0.7229299363057324,0.2898089171974522,0.43323475887170154,-0.20820786615996448,153,0.0005555284488574025,-0.20820786615996448,True,-0.00011566539292775474,0.011911572475338028,0.09270798368118349,0.18885503485358157,0.002257549117705704,0.11690548507407866,0.7972744300894791,0.47066697804458835
2019-05,2019-04,2019-04-30,2019-04-30,2019-04-30,2019-04-30,1.845,0.4,1.4449999999999998,0.04391768260047879,-0.034863710116145086,0.744,0.5221518987341772,157,0.8741935483870967,154,0.819620253164557,157,0.2879746835443038,157,0.30182727643936297,0.819620253164557,0.2879746835443038,0.4698074043827412,True,True,True,True,0.30182727643936297,0.819620253164557,0.2879746835443038,0.4698074043827412,0.022576805112212713,154,0.0005474506857338048,0.022576805112212713,True,1.235968744035932e-05,0.04697390411156599,0.11578871093062237,0.18034142045309753,0.011911572475338028,0.10807236698879677,0.8067519082224964,0.40474362160745986
2019-06,2019-05,2019-05-31,2019-05-31,2019-05-31,2019-05-31,1.682,0.6,1.0819999999999999,0.05320035555335334,-0.00032428792165095643,-0.1050000000000002,0.3553459119496855,158,0.4775641025641026,155,0.8584905660377359,158,0.36792452830188677,158,0.5835449927431059,0.8584905660377359,0.36792452830188677,0.6033200290275762,True,True,True,True,0.5835449927431059,0.8584905660377359,0.36792452830188677,0.6033200290275762,0.8651862113030653,155,0.0005514548224039717,0.8651862113030653,True,0.000477111108500497,0.031396602681613706,0.19267184910185353,0.10065401310430144,0.04697390411156599,0.08989448893999256,0.835346613849419,0.48880004151773937
2019-07,2019-06,2019-06-28,2019-06-30,2019-06-28,2019-06-28,1.596,0.7,0.8960000000000001,0.016412528653937386,0.11626388147445876,-0.43699999999999983,0.278125,159,0.27070063694267515,156,0.684375,159,0.615625,159,0.7255871815286624,0.684375,0.615625,0.6751957271762209,True,True,True,True,0.7255871815286624,0.684375,0.615625,0.6751957271762209,1.314379696089077,156,0.0006802195244492709,1.314379696089077,True,0.0008940667318194892,0.03328567731730314,0.08798970320367916,0.0919510859806767,0.031396602681613706,0.12817398485139697,0.871546973434732,0.4507788192501322
2019-08,2019-07,2019-07-31,2019-07-31,2019-07-31,2019-07-31,1.39,0.7,0.69,0.013627332132052139,0.14135847889260855,-0.7549999999999999,0.2329192546583851,160,0.14873417721518986,157,0.6490683229813664,160,0.6490683229813664,160,0.8091732840632125,0.6490683229813664,0.6490683229813664,0.7024366433419819,True,True,True,True,0.8091732840632125,0.6490683229813664,0.6490683229813664,0.7024366433419819,1.4747014993093412,157,0.0008872568165516168,1.4747014993093412,True,0.0013084389576411024,0.11911537546983642,0.057853882988863514,0.13074064765391813,0.03328567731730314,0.1837601036315855,0.8556940750662724,0.4662836304946679
2019-09,2019-08,2019-08-30,2019-08-31,2019-08-30,2019-08-30,1.276,0.6,0.676,0.02415538757738478,0.23012440917847332,-0.4059999999999998,0.21296296296296297,161,0.29245283018867924,158,0.75,161,0.7932098765432098,161,0.7472921034241788,0.75,0.7932098765432098,0.7635006599891296,True,True,True,True,0.7472921034241788,0.75,0.7932098765432098,0.7635006599891296,1.8434140783258899,158,0.0019120804176990063,1.8434140783258899,True,0.0035247559608775963,-0.05913023395170214,-0.07715268543216336,0.02395774000695705,0.11911537546983642,0.18166063997335302,0.899512032472327,0.550380113879002
2019-10,2019-09,2019-09-30,2019-09-30,2019-09-30,2019-09-30,1.456,0.0,1.456,0.030693207035384695,0.2145929810676419,0.5599999999999998,0.549079754601227,162,0.834375,159,0.7638036809815951,162,0.7515337423312883,162,0.30827262269938643,0.7638036809815951,0.7515337423312883,0.6078700153374234,True,True,True,True,0.30827262269938643,0.7638036809815951,0.7515337423312883,0.6078700153374234,0.8482253166260633,159,0.0011057757134662926,0.8482253166260633,True,0.0009379469546723571,0.0046650834729984325,0.0036410112755045354,0.09008727751873913,-0.05913023395170214,0.1886682330379444,0.882065527065527,0.5631946452322352
2019-11,2019-10,2019-10-31,2019-10-31,2019-10-31,2019-10-31,1.728,-0.4,2.128,-0.03399492091698697,0.2069860080306185,1.4380000000000002,0.7408536585365854,163,0.9782608695652174,160,0.18597560975609756,163,0.7347560975609756,163,0.14044273594909867,0.18597560975609756,0.7347560975609756,0.3537248144220573,True,True,True,True,0.14044273594909867,0.18597560975609756,0.7347560975609756,0.3537248144220573,-0.7417050416834158,160,0.001080885339121386,-0.7417050416834158,True,-0.0008016981055080207,-0.023709573172888687,0.06890059755617695,0.15325694181216765,0.0046650834729984325,0.12357103714847624,0.8838670386282813,0.4560889046068717
2019-12,2019-11,2019-11-29,2019-11-30,2019-11-29,2019-11-29,1.63,0.0,1.63,-0.029929682841185468,0.17800767686075503,0.9539999999999998,0.6272727272727273,164,0.9166666666666666,161,0.19090909090909092,164,0.6878787878787879,164,0.22803030303030297,0.19090909090909092,0.6878787878787879,0.3689393939393939,True,True,True,True,0.22803030303030297,0.19090909090909092,0.6878787878787879,0.3689393939393939,-0.6430995917266267,161,0.001222907048796967,-0.6430995917266267,True,-0.0007864510238009434,0.023241297415996343,0.10956354734203222,0.2356313264251617,-0.023709573172888687,0.11186401328553855,0.8925375983358248,0.4239375981554435
2020-01,2019-12,2019-12-31,2019-12-31,2019-12-31,2019-12-31,1.683,0.2,1.483,-0.040023624134231106,0.16429051240643222,0.027000000000000135,0.5512048192771084,165,0.5552147239263804,162,0.14156626506024098,165,0.677710843373494,165,0.4467902283982556,0.14156626506024098,0.677710843373494,0.42202244561066354,True,True,True,True,0.4467902283982556,0.14156626506024098,0.677710843373494,0.42202244561066354,-0.30808595779308884,162,0.0011569673648722564,-0.30808595779308884,True,-0.0003564453987420152,0.06999125783365057,0.08613265627056421,0.20589669336144079,0.023241297415996343,0.09542655383365314,0.8574402654962179,0.5980168260466474
2020-02,2020-01,2020-01-31,2020-01-31,2020-01-31,2020-01-31,1.558,0.7,0.8580000000000001,0.0215510172967166,0.17984689969935008,-1.27,0.26646706586826346,166,0.039634146341463415,163,0.7395209580838323,166,0.6916167664670658,166,0.8469493938951366,0.7395209580838323,0.6916167664670658,0.7593623728153448,True,True,True,True,0.8469493938951366,0.7395209580838323,0.6916167664670658,0.7593623728153448,1.810086559513099,163,0.0010357529997425494,1.810086559513099,True,0.0018748025838093631,0.013430314945094723,0.07891879230758625,0.2432449436336166,0.06999125783365057,0.1232766768318379,0.823478554965083,0.5788757089771175
2020-03,2020-02,2020-02-28,2020-02-29,2020-02-28,2020-02-28,1.333,1.2,0.133,0.02298127810815309,0.17957568370616706,-1.4969999999999999,0.09226190476190477,167,0.021212121212121213,164,0.7410714285714286,167,0.6875,167,0.943262987012987,0.7410714285714286,0.6875,0.7906114718614718,True,True,True,True,0.943262987012987,0.7410714285714286,0.6875,0.7906114718614718,1.9815004957805955,164,0.0010765628641740293,1.9815004957805955,True,0.002133209849099817,0.0016332917843990824,0.11361925090737346,0.23303406905206914,0.013430314945094723,0.20470053239772484,0.7067424777623952,0.7079524053825045
2020-04,2020-03,2020-03-31,2020-03-31,2020-03-31,2020-03-31,1.551,0.9,0.6509999999999999,0.057853342407037545,0.197388939322372,-0.8320000000000002,0.20414201183431951,168,0.14759036144578314,165,0.8846153846153846,168,0.7130177514792899,168,0.8241338133599486,0.8846153846153846,0.7130177514792899,0.8072556498182077,True,True,True,True,0.8241338133599486,0.8846153846153846,0.7130177514792899,0.8072556498182077,2.055127952366489,165,0.0009787391589374409,2.055127952366489,True,0.0020114342036080023,0.06288460163376097,0.11026649129776533,0.15345945819436158,0.0016332917843990824,0.3880751033437934,0.8369368596042942,0.680975271328073
2020-05,2020-04,2020-04-29,2020-04-30,2020-04-30,2020-04-30,1.518,0.8,0.718,0.01323568262257968,0.27682602248251964,-0.14000000000000012,0.25588235294117645,169,0.47005988023952094,166,0.6323529411764706,169,0.8852941176470588,169,0.6370288834096514,0.6323529411764706,0.8852941176470588,0.7182253140777268,True,True,True,True,0.6370288834096514,0.6323529411764706,0.8852941176470588,0.7182253140777268,1.4784095267927737,166,0.001630714392616869,1.4784095267927737,True,0.0024108636935228707,0.046024516601650856,0.1523063204549162,0.051481525498459746,0.06288460163376097,0.2692640428161495,0.9720013494663106,0.6424513917025403
2020-06,2020-05,2020-05-29,2020-05-31,2020-05-29,2020-05-29,1.374,0.0,1.374,0.0409740952059261,0.2917210761462048,1.241,0.5116959064327485,170,0.9375,167,0.7982456140350878,170,0.9093567251461988,170,0.2754020467836258,0.7982456140350878,0.9093567251461988,0.6610014619883041,True,True,True,True,0.2754020467836258,0.7982456140350878,0.9093567251461988,0.6610014619883041,1.1154404439836885,167,0.0019435732216915116,1.1154404439836885,True,0.0021679401773183875,-0.0013823130927591576,0.10723128039264473,-0.06129408219201604,0.046024516601650856,0.18266308403349682,0.9728142625977058,0.5992547689362759
2020-07,2020-06,2020-06-30,2020-06-30,2020-06-30,2020-06-30,1.373,-0.2,1.573,-0.029789883932144434,0.2479145942590879,0.922,0.6133720930232558,171,0.9023668639053254,168,0.19476744186046513,171,0.8168604651162791,171,0.2421305215357094,0.19476744186046513,0.8168604651162791,0.41791947617081787,True,True,True,True,0.2421305215357094,0.19476744186046513,0.8168604651162791,0.41791947617081787,-0.37325792326405216,168,0.0018615266995532067,-0.37325792326405216,True,-0.000694829589975815,0.10313033310154607,0.038903242811650474,-0.014000324468676384,-0.0013823130927591576,0.15861633830683475,0.929286588014103,0.625426528599919
2020-08,2020-07,2020-07-31,2020-07-31,2020-07-31,2020-07-31,1.296,0.2,1.096,-0.02727346168480249,0.30701232948935786,0.3780000000000001,0.3786127167630058,172,0.7264705882352941,169,0.2398843930635838,172,0.9104046242774566,172,0.44745834750085006,0.2398843930635838,0.9104046242774566,0.5325824549472968,True,True,True,True,0.44745834750085006,0.2398843930635838,0.9104046242774566,0.5325824549472968,0.32851818928007503,169,0.0016466898341799055,0.32851818928007503,True,0.0005409675626306896,0.005106927107458636,-0.08749825733547312,-0.11440217445810186,0.10313033310154607,0.12935894078104046,0.9109775869069439,0.6414681865546076
2020-09,2020-08,2020-08-31,2020-08-31,2020-08-31,2020-08-31,1.516,0.4,1.116,-0.03297881265906355,0.25136081392382525,-0.258,0.3879310344827586,173,0.39473684210526316,170,0.1867816091954023,173,0.8132183908045977,173,0.6086660617059891,0.1867816091954023,0.8132183908045977,0.5362220205686631,True,True,True,True,0.6086660617059891,0.1867816091954023,0.8132183908045977,0.5362220205686631,0.3497462657419866,170,0.0016327386045251221,0.3497462657419866,True,0.0005710442298654437,-0.06300772780814423,-0.15220430055489254,-0.1749000083582386,0.005106927107458636,0.29699516581842555,0.9231433439644596,0.588735960815789
2020-10,2020-09,2020-09-29,2020-09-30,2020-09-30,2020-09-30,1.43,0.8,0.6299999999999999,-0.02562242780971591,0.2378313394687508,-0.9430000000000001,0.19142857142857142,174,0.10174418604651163,171,0.26,174,0.7971428571428572,174,0.8534136212624586,0.26,0.7971428571428572,0.6368521594684385,True,True,True,True,0.8534136212624586,0.26,0.7971428571428572,0.6368521594684385,0.9666219274189441,171,0.0014786742122835012,0.9666219274189441,True,0.001429318917102167,-0.031085562292584634,-0.05092251626547095,-0.12438130036332429,-0.06300772780814423,0.16507941185299788,0.797500132128323,0.6261556468027473
2020-11,2020-10,2020-10-30,2020-10-31,2020-10-30,2020-10-30,1.546,0.9,0.646,-0.05363843327271933,0.2127690966590201,-0.45000000000000007,0.20170454545454544,175,0.2630057803468208,172,0.06534090909090909,175,0.7301136363636364,175,0.7676448370993169,0.06534090909090909,0.7301136363636364,0.521033127517954,True,True,True,True,0.7676448370993169,0.06534090909090909,0.7301136363636364,0.521033127517954,0.24975230170339158,172,0.001244622684574294,0.24975230170339158,True,0.00031084738022468426,-0.06616580501428504,-0.02948368848487748,-0.07113075686662329,-0.031085562292584634,0.13998162354487687,0.8666596084574544,0.8517779157031556
2020-12,2020-11,2020-11-30,2020-11-30,2020-11-30,2020-11-30,1.659,0.1,1.559,-0.0704365224076513,0.18977711668314168,0.44299999999999984,0.6016949152542372,176,0.7614942528735632,173,0.025423728813559324,176,0.6807909604519774,176,0.3184054159360998,0.025423728813559324,0.6807909604519774,0.34154003506721214,True,True,True,True,0.3184054159360998,0.025423728813559324,0.6807909604519774,0.34154003506721214,-0.8566148021146838,173,0.001132202199544707,-0.8566148021146838,True,-0.000969861163116799,0.04892991147818848,-0.026770255874381865,0.05156259103050975,-0.06616580501428504,0.2229565157913045,0.7297167541913276,0.7610439382780786
2021-01,2020-12,2020-12-31,2020-12-31,2020-12-31,2020-12-31,1.713,0.6,1.113,-0.07014211206055165,0.21433798732323606,0.4830000000000001,0.3904494382022472,177,0.7971428571428572,174,0.03089887640449438,177,0.7331460674157303,177,0.4062038523274478,0.03089887640449438,0.7331460674157303,0.39008293204922423,True,True,True,True,0.4062038523274478,0.03089887640449438,0.7331460674157303,0.39008293204922423,-0.5531200173125186,174,0.0009268593014154866,-0.5531200173125186,True,-0.0005126644328452028,-0.00919863512368535,-0.07740019688255595,-0.04630713217688531,0.04892991147818848,0.11961525860740313,0.6074913101532007,0.6400460418967638
2021-02,2021-01,2021-01-29,2021-01-31,2021-01-29,2021-01-29,1.768,0.6,1.1680000000000001,-0.01768867167012811,0.1506517920808248,0.5220000000000001,0.4106145251396648,178,0.7982954545454546,175,0.34916201117318435,178,0.6061452513966481,178,0.39554501015744026,0.34916201117318435,0.6061452513966481,0.4502840909090909,True,True,True,True,0.39554501015744026,0.34916201117318435,0.6061452513966481,0.4502840909090909,-0.17921358799789258,175,0.0009798591625225048,-0.17921358799789258,True,-0.00017560407624826825,-0.06355493065039686,-0.042912280698021776,-0.003682270021482026,-0.00919863512368535,0.18214263530425148,0.6657490597583717,0.8252983234486169
2021-03,2021-02,2021-02-26,2021-02-28,2021-02-26,2021-02-26,1.96,0.9,1.06,0.009534822058366643,0.04947018990998231,-0.4989999999999999,0.3472222222222222,179,0.2457627118644068,176,0.6083333333333333,179,0.44166666666666665,179,0.7035075329566854,0.6083333333333333,0.44166666666666665,0.5845025109855618,True,True,True,True,0.7035075329566854,0.6083333333333333,0.44166666666666665,0.5845025109855618,0.6526485413771078,176,0.0010505737347925783,0.6526485413771078,True,0.0006856554156214768,-0.005638149003320159,0.0804875183662499,0.07489881914649499,-0.06355493065039686,0.17601541367440232,0.6348917150362217,0.7102833465589655
2021-04,2021-03,2021-03-31,2021-03-31,2021-03-31,2021-03-31,2.057,1.4,0.657,0.04301120109528611,0.07737375079015862,-0.45599999999999996,0.20718232044198895,180,0.2612359550561798,177,0.8204419889502762,180,0.4889502762430939,180,0.7657908622509156,0.8204419889502762,0.4889502762430939,0.6917277091480952,True,True,True,True,0.7657908622509156,0.8204419889502762,0.4889502762430939,0.6917277091480952,1.3152617895427527,177,0.0009954942939855596,1.3152617895427527,True,0.0013093356065870464,0.02783873938248127,0.03370157309876709,0.06775704099368585,-0.005638149003320159,0.18684973068032604,0.5409410748669159,0.5073772249005957
2021-05,2021-04,2021-04-30,2021-04-30,2021-04-30,2021-04-30,2.128,1.9,0.2280000000000002,-0.009219722476489167,0.042291949245641725,-0.94,0.10714285714285714,181,0.10335195530726257,178,0.39285714285714285,181,0.43131868131868134,181,0.8947525937749401,0.39285714285714285,0.43131868131868134,0.5729761393169214,True,True,True,True,0.8947525937749401,0.39285714285714285,0.43131868131868134,0.5729761393169214,0.5699684664150613,178,0.0011338205829335697,0.5699684664150613,True,0.0006462419788444775,0.05718335807902819,0.04098893955629368,0.05015267504503784,0.02783873938248127,0.11389110104562082,0.35449785774727616,0.5381549974723677
2021-06,2021-05,2021-05-31,2021-05-31,2021-05-31,2021-05-28,2.179,2.5,-0.3210000000000002,-0.010262993218211669,0.09071821005373693,-1.3810000000000002,0.02459016393442623,182,0.030555555555555555,179,0.38524590163934425,182,0.5218579234972678,182,0.9724271402550091,0.38524590163934425,0.5218579234972678,0.6265103217972071,True,True,True,True,0.9724271402550091,0.38524590163934425,0.5218579234972678,0.6265103217972071,0.8999546350226516,179,0.0012860085161478217,0.8999546350226516,True,0.0011573493247858347,-0.04869478625827661,-0.005172386653947925,-0.002705526064902708,0.05718335807902819,0.1310529860846089,0.3031271788493791,0.4671721247709336
2021-07,2021-06,2021-06-30,2021-06-30,2021-06-30,2021-06-30,2.092,2.6,-0.508,0.0021694718858720208,-0.010450486907480183,-1.165,0.01358695652173913,183,0.06353591160220995,180,0.529891304347826,183,0.28532608695652173,183,0.9614385659380253,0.529891304347826,0.28532608695652173,0.5922186524141243,True,True,True,True,0.9614385659380253,0.529891304347826,0.28532608695652173,0.5922186524141243,0.6826039065467291,180,0.0009937522107793893,0.6826039065467291,True,0.0006783391412174596,0.035084774164714005,0.03294516404074854,0.06544939985871268,-0.04869478625827661,0.14731468343666237,0.3168942313988957,0.39727495831189413
2021-08,2021-07,2021-07-30,2021-07-31,2021-07-30,2021-07-30,1.874,2.3,-0.4259999999999997,0.019200394053011216,-0.07889143278717636,-0.6539999999999999,0.024324324324324326,184,0.19505494505494506,181,0.7108108108108108,184,0.17567567567567569,184,0.8903103653103653,0.7108108108108108,0.17567567567567569,0.5922656172656172,True,True,True,True,0.8903103653103653,0.7108108108108108,0.17567567567567569,0.5922656172656172,0.6801387013632046,181,0.0010915775375278853,0.6801387013632046,True,0.0007424241288114607,0.010303911043668235,0.00880291340333561,0.04256874524189236,0.035084774164714005,0.11748995504655553,0.21970611484278246,0.6433783273274076
2021-09,2021-08,2021-08-31,2021-08-31,2021-08-31,2021-08-31,1.912,2.6,-0.6880000000000002,0.04890686207285189,-0.08546323622910101,-0.367,0.008064516129032258,185,0.35792349726775957,182,0.8629032258064516,185,0.1532258064516129,185,0.8170059933016041,0.8629032258064516,0.1532258064516129,0.6110450085198895,True,True,True,True,0.8170059933016041,0.8629032258064516,0.1532258064516129,0.6110450085198895,0.7943193719256014,182,0.0010948109467381522,0.7943193719256014,True,0.0008696295435903221,-0.012244828271117725,0.0024796864863332324,0.09228033585632067,0.010303911043668235,0.19470016760647868,0.25180716906843836,0.4018213787319458
2021-10,2021-09,2021-09-30,2021-09-30,2021-09-30,2021-09-30,2.237,2.6,-0.363,0.04977726358169221,-0.075620441678522,0.14500000000000002,0.040106951871657755,186,0.6385869565217391,183,0.8636363636363636,186,0.18449197860962566,186,0.6606530458033015,0.8636363636363636,0.18449197860962566,0.5695937960164303,True,True,True,True,0.6606530458033015,0.8636363636363636,0.18449197860962566,0.5695937960164303,0.5324796056000527,183,0.001000759925065445,0.5324796056000527,True,0.0005328842501991864,0.010892516028667698,0.03146753278829584,0.12143909672414943,-0.012244828271117725,0.1856696181339892,0.3075312861046706,0.5434837308818355
2021-11,2021-10,2021-10-29,2021-10-31,2021-10-29,2021-10-29,2.575,2.4,0.17500000000000027,0.015374039705291054,-0.05117327701139551,0.601,0.125,187,0.8513513513513513,184,0.6622340425531915,187,0.22074468085106383,187,0.5118243243243243,0.6622340425531915,0.22074468085106383,0.4649343492428599,True,True,True,True,0.5118243243243243,0.6622340425531915,0.22074468085106383,0.4649343492428599,-0.12285521815552983,184,0.0010051691004109495,-0.12285521815552983,True,-0.00012349026911418487,0.003971275798680729,0.03347118787022829,0.11507538951461505,0.010892516028667698,0.13402546605119942,0.3328498649956697,0.5034546006095804
2021-12,2021-11,2021-11-30,2021-11-30,2021-11-30,2021-11-30,2.213,3.2,-0.9870000000000001,0.030232190198532294,-0.007044603750858691,-0.29899999999999993,0.0026455026455026454,188,0.3897849462365591,185,0.7645502645502645,188,0.3148148148148148,188,0.8037847755589691,0.7645502645502645,0.3148148148148148,0.6277166183080162,True,True,True,True,0.8037847755589691,0.7645502645502645,0.3148148148148148,0.6277166183080162,0.8966078167703578,185,0.0010051926948209436,0.8966078167703578,True,0.0009012636275369188,0.016317241851622866,0.08957852271773858,0.08356642434986195,0.003971275798680729,0.1568776974386396,0.3609488268198561,0.7409570219258977
2022-01,2021-12,2021-12-31,2021-12-31,2021-12-31,2021-12-31,2.25,3.8,-1.5499999999999998,0.005148145052221054,-0.04237433289883796,-1.1869999999999998,0.002631578947368421,189,0.05614973262032086,186,0.5447368421052632,189,0.23421052631578948,189,0.9706093442161554,0.5447368421052632,0.23421052631578948,0.5831855708790693,True,True,True,True,0.9706093442161554,0.5447368421052632,0.23421052631578948,0.5831855708790693,0.6133251148165967,186,0.0010396761452614249,0.6133251148165967,True,0.0006376594911645401,0.01285620355410333,0.08722675321892082,0.07308875993692232,0.016317241851622866,0.10076347833682474,0.42453832115685597,0.45947440200568523
2022-02,2022-01,2022-01-28,2022-01-31,2022-01-31,2022-01-31,2.586,3.7,-1.1140000000000003,0.024873898453493304,-0.035876712454150805,-1.2890000000000006,0.007853403141361256,190,0.04521276595744681,187,0.7513089005235603,190,0.2591623036649215,190,0.9734669154505959,0.7513089005235603,0.2591623036649215,0.6613127065463592,True,True,True,True,0.9734669154505959,0.7513089005235603,0.2591623036649215,0.6613127065463592,1.1012936316815116,187,0.001051136776611191,1.1012936316815116,True,0.0011576102381081364,0.05847705516598323,0.07896127400760578,0.05760883640116754,0.01285620355410333,0.15632933947911168,0.41087900889082674,0.6013959164657002
2022-03,2022-02,2022-02-28,2022-02-28,2022-02-28,2022-02-28,2.675,3.8,-1.125,0.012375953100668191,0.09922525724261799,-0.1379999999999999,0.0078125,191,0.4894179894179894,188,0.6276041666666666,191,0.5494791666666666,191,0.7513847552910053,0.6276041666666666,0.5494791666666666,0.6428226962081128,True,True,True,True,0.7513847552910053,0.6276041666666666,0.5494791666666666,0.6428226962081128,0.9788775296789122,188,0.001339167080930245,0.9788775296789122,True,0.001310880564008318,0.014123601062386637,-0.005517820186910938,-0.012655491849186462,0.05847705516598323,0.11848955217365174,0.3862610406409669,0.6071226894086899
2022-04,2022-03,2022-03-31,2022-03-31,2022-03-31,2022-03-31,2.969,3.8,-0.831,0.01889783819401103,0.1090885793628642,0.7189999999999999,0.023316062176165803,192,0.8710526315789474,189,0.6917098445595855,192,0.5621761658031088,192,0.5528156531224433,0.6917098445595855,0.5621761658031088,0.6022338878283792,True,True,True,True,0.5528156531224433,0.6917098445595855,0.5621761658031088,0.6022338878283792,0.719248341487104,189,0.0013613939056593177,0.719248341487104,True,0.0009791803087561154,0.005156115352868529,-0.013003720925869877,0.025911872107004852,0.014123601062386637,0.24142772941611357,0.36775397257976605,0.4695138288913202
2022-05,2022-04,2022-04-29,2022-04-30,2022-04-29,2022-04-29,3.242,4.2,-0.9580000000000002,0.05423931406177118,0.06570363210463626,0.15600000000000014,0.023195876288659795,193,0.6518324607329843,190,0.8788659793814433,193,0.48195876288659795,193,0.662485831489178,0.8788659793814433,0.48195876288659795,0.674436857919073,True,True,True,True,0.662485831489178,0.8788659793814433,0.48195876288659795,0.674436857919073,1.1698200600379227,190,0.001343185238453607,1.1698200600379227,True,0.00157128503628985,-0.024398192537736896,-0.01978980906991079,-0.00020568003557142056,0.005156115352868529,0.13160360194941043,0.5229106969679744,0.6377155193479903
2022-06,2022-05,2022-05-31,2022-05-31,2022-05-31,2022-05-31,3.326,4.8,-1.4739999999999998,0.027074787789630683,-0.03873962893957916,-0.34899999999999975,0.007692307692307693,194,0.3619791666666667,191,0.7564102564102564,194,0.24358974358974358,194,0.8151642628205128,0.7564102564102564,0.24358974358974358,0.6050547542735042,True,True,True,True,0.8151642628205128,0.7564102564102564,0.24358974358974358,0.6050547542735042,0.7272825691423594,191,0.0011335366756585945,0.7272825691423594,True,0.000824401465690072,0.006489850786423501,-0.007177274572800374,0.002342192914218222,-0.024398192537736896,0.19818097944806726,0.42897573659601995,0.4639325979169153
2022-07,2022-06,2022-06-30,2022-06-30,2022-06-30,2022-06-30,3.636,5.3,-1.6639999999999997,0.06584375155615518,0.01694195829728251,-0.8329999999999997,0.002551020408163265,195,0.15803108808290156,192,0.9260204081632653,195,0.3852040816326531,195,0.9197089457544676,0.9260204081632653,0.3852040816326531,0.7436444785167953,True,True,True,True,0.9197089457544676,0.9260204081632653,0.3852040816326531,0.7436444785167953,1.5949952700443564,192,0.0011220265373800308,1.5949952700443564,True,0.0017896270199853964,-0.0017548306576928852,0.0394283077433486,0.01099158460083971,0.006489850786423501,0.13958140667251953,0.5613401317542022,0.5121129463995405
2022-08,2022-07,2022-07-29,2022-07-31,2022-07-29,2022-07-29,3.127,6.0,-2.873,0.02217197203603405,-0.042181168720361484,-1.915,0.0025380710659898475,196,0.002577319587628866,193,0.7233502538071066,196,0.23096446700507614,196,0.9974423046731906,0.7233502538071066,0.23096446700507614,0.6505856751617911,True,True,True,True,0.9974423046731906,0.7233502538071066,0.23096446700507614,0.6505856751617911,0.9981770887803858,193,0.0010288304206390248,0.9981770887803858,True,0.0010269549541221615,-0.011844954909809857,0.019979519918841726,0.030853192821859166,-0.0017548306576928852,0.15157306853154406,0.5909434129542825,0.4802980715205215
