target_month,asset_vol_signal_month,gvz_signal_date,gvz_level,gvz_causal_rank,gvz_prior_valid_observations,gvz_active,gvz_gld_variance_multiplier,ovx_signal_date,ovx_level,ovx_causal_rank,ovx_prior_valid_observations,ovx_active,ovx_uso_variance_multiplier,vix6_stress_score,macro_fragility,gld_recent_1m_return,gld_realized_vol_21d,gld_future_realized_vol_1m,gld_future_max_drawdown_1m,gld_future_max_drawdown_3m,gld_future_left_tail_1m,uso_recent_1m_return,uso_realized_vol_21d,uso_future_realized_vol_1m,uso_future_max_drawdown_1m,uso_future_max_drawdown_3m,uso_future_left_tail_1m
2025-02,2025-01,2025-01-31,15.82,0.3703527168732126,4195,True,1.3703527168732126,2025-01-31,29.96,0.27979390681003585,4463,True,1.279793906810036,0.5944235932233695,0.9149420154913122,0.051507236089523456,0.1314776495789399,0.1873829459576145,0.03184953456590123,0.057544437930906134,0.0,0.008968089008563496,0.32639724158356925,0.2873047427268123,0.07186538705064105,0.20398892429267146,0.0
2025-03,2025-02,2025-02-28,15.82,0.36880189798339263,4214,True,1.3688018979833927,2025-02-28,29.97,0.2803925942449253,4482,True,1.2803925942449252,0.6204709289102308,0.8440161232266699,0.02259679803244552,0.18413003496865124,0.1477212395838044,0.019138906282590296,0.07899696972836845,0.0,-0.03741177493282499,0.2729278581161827,0.25745779061798846,0.05990455089222191,0.23649932181715383,0.0
2025-04,2025-03,2025-03-31,17.84,0.5684608120868744,4235,True,1.5684608120868744,2025-03-31,30.88,0.3203818827708703,4503,True,1.3203818827708704,0.736183121728499,0.8072584442474313,0.09761004579276356,0.14772123958380529,0.3393759084441495,0.057544437930906134,0.087019936454102,0.0,0.038714891047278766,0.2574577906179848,0.5623503190650159,0.20398892429267146,0.23649932181715383,1.0
2025-05,2025-04,2025-04-30,21.52,0.7892882311486963,4256,True,1.7892882311486962,2025-04-30,54.46,0.914364640883978,4524,True,1.9143646408839778,0.5462298070298355,0.8195952481552787,-0.003018103657926541,0.3393759084441499,0.2789105052532095,0.05447881959463741,0.06271536683664936,0.0,-0.20738031579496918,0.5623503190650142,0.36310494915056973,0.06614966326559646,0.13257346586038932,0.0
2025-06,2025-05,2025-05-30,19.1,0.6575502571294998,4277,True,1.6575502571294998,2025-05-30,40.71,0.6771887373515179,4545,True,1.6771887373515177,0.6935482977909705,0.8556571338599763,0.009181096205084671,0.2789105052532099,0.23024320562844136,0.05397057454236165,0.05397057454236165,0.0,0.06836171011760506,0.36310494915056696,0.5198674200284447,0.1325734658603892,0.1325734658603892,0.0
2025-07,2025-06,2025-06-30,17.31,0.5111679851093532,4297,True,1.5111679851093531,2025-06-30,38.89,0.6252737625930793,4565,True,1.6252737625930793,0.6650899841714722,0.7706855542471569,-0.026284334854279834,0.22651008987969065,0.1344926024014948,0.04304554216815826,0.04304554216815826,0.0,0.026235170418024145,0.5072712742745668,0.2745154168793468,0.03202099084205745,0.10958831237159428,0.0
2025-08,2025-07,2025-07-31,16.04,0.3857638888888889,4319,True,1.385763888888889,2025-07-31,36.78,0.5608108108108109,4587,True,1.560810810810811,0.655603788191904,0.7689928519309978,0.032061875586019584,0.13740519536883794,0.13653335006543194,0.023486271864734953,0.09563961110137054,0.0,0.11740694624553094,0.28075598524483103,0.21161570914987293,0.09574936471722517,0.13164240351513012,0.0
2025-09,2025-08,2025-08-29,17.39,0.5233817092835752,4340,True,1.523381709283575,2025-08-29,32.63,0.3901063137339987,4608,True,1.3901063137339986,0.5099138212216501,0.8369332593932561,0.04063284043227866,0.1365333500654328,0.17423652777345827,0.020372967498815342,0.09563961110137054,0.0,-0.04455923487672364,0.21161570914986794,0.2778101864560336,0.0544018132941122,0.11311216665908541,0.0
2025-10,2025-09,2025-09-30,19.95,0.7157267308574049,4361,True,1.715726730857405,2025-09-30,35.58,0.5187904967602592,4629,True,1.5187904967602592,0.6056627145377596,0.7010820605354349,0.11832394736816743,0.174236527773459,0.34506047272559476,0.09563961110137076,0.09563961110137076,0.0,-0.038084705861070045,0.27781018645602973,0.31074761809735546,0.07472771355579955,0.08369502837563259,0.0
2025-11,2025-10,2025-10-31,22.66,0.8310148232611174,4384,True,1.8310148232611174,2025-10-31,36.2,0.5409413281753708,4652,True,1.5409413281753708,0.7066382959345276,0.7924432712893419,0.05350037033613475,0.36102644911014037,0.22065489049106726,0.04592988498960093,0.10306262325580984,0.0,0.01585856096292959,0.3139895808216203,0.26073722298225543,0.03781990877837105,0.0836950283756327,0.0
2025-12,2025-11,2025-11-28,22.87,0.83594459582198,4403,True,1.83594459582198,2025-11-28,35.95,0.5333904109589042,4671,True,1.533390410958904,0.6474397449276243,0.7187630581549873,0.08734802277085518,0.2177471605730416,0.2091828273896369,0.0671522654247877,0.12690772501579617,0.0,-0.0006569055648952826,0.25083631237248755,0.2788592476432601,0.08301183785225474,0.08301183785225474,0.0
2026-01,2025-12,2025-12-31,23.92,0.863872571170357,4425,True,1.863872571170357,2025-12-31,30.17,0.2791861951427354,4693,True,1.2791861951427355,0.7304151648648168,0.6754921804921805,0.012766938059977306,0.2126317561226639,0.47304368628797683,0.10306262325580973,0.15307602095642558,0.0,-0.045407854495776556,0.28523119046223544,0.3288642129719005,0.03332300633530105,0.0807347054545412,0.0
2026-02,2026-01,2026-01-30,44.08,0.9845928924876294,4445,True,1.9845928924876293,2026-01-30,55.91,0.9262834111158252,4713,True,1.9262834111158251,0.8324257536022928,0.5857789419279433,0.08451099686702657,0.46229634253902047,0.416514067904215,0.05486738985301931,0.14837800411020374,0.0,0.10726086465963003,0.32358163706707593,0.3435971807601163,0.05001575739534936,0.18216198122625815,0.0
2026-03,2026-02,2026-02-27,33.23,0.958006718924972,4464,True,1.9580067189249721,2026-02-27,64.68,0.9508768223114303,4732,True,1.9508768223114303,0.8913807056112097,0.5805834067069608,0.12120848636131121,0.556618707811699,0.4261346385086771,0.14837800411020363,0.14837800411020363,0.0,0.15227920711777876,0.3404625954899288,0.7266397253392178,0.08073470545454109,0.18216198122625804,0.0
2026-04,2026-03,2026-03-31,38.89,0.9733675061288166,4486,True,1.9733675061288167,2026-03-31,89.39,0.9837013669821241,4754,True,1.9837013669821242,0.7276005863359469,0.4943611599676846,-0.07242508694782002,0.4306424950388099,0.23419701373818852,0.06771201483369971,0.14759174552827103,0.0,0.48923939295983065,0.7274604961638289,0.7857973591027883,0.18216198122625815,0.28538093314277924,0.0
2026-05,2026-04,2026-04-30,26.64,0.9018411712511092,4507,True,1.9018411712511092,2026-04-30,75.08,0.9643006700167505,4775,True,1.9643006700167505,0.7276005863359469,0.5071251046577752,-0.05013539402888789,0.23419701373818894,0.2386007277203165,0.044563713017829354,0.17880303083228855,0.0,0.12710783743359855,0.785797359102787,0.5169460808945345,0.15437426591774994,0.3001132044255459,0.0
2026-06,2026-05,2026-05-29,24.91,0.871797703180212,4527,True,1.871797703180212,2026-05-29,57.84,0.9226438698915763,4795,True,1.9226438698915764,0.6571959119147275,0.4651031403295459,-0.005745931104240709,0.24911156574150686,0.3316158530202809,0.1072793097234217,0.16125929415413243,1.0,-0.033851697671965386,0.504459928272028,0.49161689797961977,0.23641795690758927,0.2521596272984441,1.0
2026-07,2026-06,2026-06-30,27.2,0.9095405583644757,4548,True,1.9095405583644758,2026-06-30,43.17,0.7298110857380112,4816,True,1.7298110857380111,0.7615520635481527,0.40015061259638374,-0.06919424082490633,0.3316158530202812,0.22978447729418464,0.10050720959547721,,0.0,-0.20790149051065598,0.4916168979796179,0.6218984945027951,0.14276085732327093,,0.0
