target_month,option_signal_month,option_signal_date,macro_signal_date_for_residual,put_skew25,implied_variance_asymmetry,residual_put_skew_fast,residual_iva_fast,residual_put_skew_slow,residual_iva_slow,z_residual_put_skew_fast,z_residual_iva_fast,z_residual_put_skew_slow,z_residual_iva_slow,abnormal_bear_pressure_fast,abnormal_bear_pressure_slow,pure_direction_raw,option_erp_proxy,z_option_erp_proxy,q_dte,q_coverage,q_parity,q_arbitrage,q_roll,data_quality_confidence,quality_weighted_direction,option_direction,option_direction_score,put_skew_slow_training_observations,dte,maturity_method,causal_calibration_raw_slope,causal_calibration_slope,calibration_observations,calibrated_mu_adjustment_KODEX200,ablation_component
2017-05,2017-04,2017-04-28,2017-03-31,0.005793361862115043,0.6057347670250895,0.0010797371072000907,0.0038630195534499236,0.0033829277021900166,0.7025866081944406,0.09314206670480524,0.005745076714973224,0.2278926523131251,3.0011550761033705,0.04944357170988923,1.6145238642082478,-0.8319837179590686,0.007106076006769815,-1.914575455855188,0.6382978723404256,0.4309534889093042,0.9868990902954822,0.9172979797979798,1.0,0.2490215795279919,-0.20718189958773855,-0.20718189958773855,-0.17162442516615986,2688.0,13.0,nearest_listed_proxy,0.004610262732925282,0.004610262732925282,133,-0.0007912336914032706,pure_direction_quality_causal_calibration
2017-06,2017-05,2017-05-31,2017-04-30,0.0,0.3964620187304891,0.0024395568309520865,0.4701878617344061,-0.013470164988529924,-0.021133612780921615,0.18156939054796206,1.9919835451743428,-0.7109345740018463,-0.09127517212697156,1.0867764678611525,-0.40110487306440895,-0.3428357973983718,0.01178184513602746,-1.3313771984428604,0.5769230769230769,0.6718809681942035,0.9832477208096958,0.8968531468531469,1.0,0.3418176902041439,-0.11718734038600728,-0.11718734038600728,-0.10489497701031687,2704.0,8.0,nearest_listed_proxy,-0.0007084760368286342,0.0,134,-0.0,pure_direction_quality_causal_calibration
2017-07,2017-06,2017-06-30,2017-05-31,0.0027765824025730024,-0.052707581227436726,-0.0021138405034073905,0.04161550447915759,0.01232146470025635,0.13541315788503364,-0.11286537887117207,0.1684951689142158,0.7287796235425467,0.5751721139881468,0.02781489502152186,0.6519758687653467,-0.3398953818934343,0.010002679453985896,-1.5051939486560213,0.6382978723404256,0.44345786748553456,0.9792286065060226,0.908974358974359,1.0,0.25194833093452756,-0.08563607416040461,-0.08563607416040461,-0.07888101381177183,2721.0,13.0,nearest_listed_proxy,-0.0018480722920766323,0.0,135,-0.0,pure_direction_quality_causal_calibration
2017-08,2017-07,2017-07-31,2017-06-30,0.019817894933680247,0.23892701185277596,0.005544072209387645,0.25000349547715617,0.00792189545715101,0.170344286013106,0.37987619629573305,1.0526603991433847,0.48058280520180185,0.720556197422322,0.7162682977195589,0.600569501312062,-0.6584188995158105,0.014802750359586723,-1.0502227127055754,0.6,0.4482803504911969,0.9821569406395024,0.9093023255813953,1.0,0.24020948109294413,-0.15815846219448015,-0.15815846219448015,-0.1365602958120267,2737.0,10.0,nearest_listed_proxy,-0.00171493856542875,0.0,136,-0.0,pure_direction_quality_causal_calibration
2017-09,2017-08,2017-08-31,2017-07-31,0.024795738988661012,0.47040771591407265,0.01193245753071119,0.12812428081505442,0.005960337698238916,0.4427622102478733,0.7948448192747142,0.5339954528734775,0.3714270245269503,1.8704753548843787,0.6644201360740958,1.1209511897056645,-0.8926856628898802,0.015654237522159324,-0.9811201963526169,0.6521739130434783,0.565995812650851,0.9780496186163236,0.891025641025641,1.0,0.32168271918696706,-0.2871615514176369,-0.2871615514176369,-0.22309674422869974,2754.0,14.0,nearest_listed_proxy,-8.284262067155893e-05,0.0,137,-0.0,pure_direction_quality_causal_calibration
2017-10,2017-09,2017-09-29,2017-08-31,0.006979713144249999,0.29751131221719457,-0.011471923216021378,-0.08889594016090233,-0.00912044810615887,0.015061263022244642,-0.7220280357165821,-0.38870434536244847,-0.47852097734289184,0.05549089890956747,-0.5553661905395153,-0.21151503921666218,0.3834406148780887,0.012403501942855687,-1.2350899327680747,0.6382978723404256,0.4245841839231866,0.9747230421326982,0.8803490990990991,1.0,0.23255376016825083,0.08917055679112568,0.08917055679112568,0.08187014993669743,2770.0,13.0,nearest_listed_proxy,-0.004461393880787171,0.0,138,0.0,pure_direction_quality_causal_calibration
2017-11,2017-10,2017-10-31,2017-09-30,-0.0050000000000000044,0.07137375287797376,-0.013433986037964094,-0.08183448362807721,-0.01264837512593981,-0.28391838707026373,-0.851749385981401,-0.35734243011922967,-0.6794355508013026,-1.213158992213665,-0.6045459080503154,-0.9462972715074838,0.7754215897788996,0.011847108186471481,-1.2793675081643718,0.5882352941176471,0.3565628673480551,0.9871483232902412,0.8713218390804598,1.0,0.18040484787199393,0.13988981394072206,0.13988981394072206,0.12272222475355568,2783.0,9.0,nearest_listed_proxy,-0.0017337276672127456,0.0,139,0.0,pure_direction_quality_causal_calibration
2017-12,2017-11,2017-11-30,2017-10-31,0.0061297286912019855,0.3006036217303823,-0.0022722159061820783,-0.06534191578735096,-0.013656521419675022,0.10800042010851488,-0.12603522295671798,-0.28778238486866603,-0.7381590239669645,0.4563825846764402,-0.206908803912692,-0.14088821964526216,0.17389851177897708,0.015281154722508971,-0.9851435633977091,0.6521739130434783,0.8162978830319512,0.9708218471640354,0.906158357771261,1.0,0.46833405066961953,0.08144259442686688,0.08144259442686688,0.07530921645455355,2800.0,14.0,nearest_listed_proxy,-0.005135828337546477,0.0,140,0.0,pure_direction_quality_causal_calibration
2018-01,2017-12,2017-12-28,2017-11-30,0.004055315449367547,-0.1459770114942528,0.015075062567916428,-0.30100942267004743,-0.0004892273454690215,-0.3153939353324762,1.0093054373462704,-1.293827171793868,0.011799758747858179,-1.3482987896859029,-0.14226086722379883,-0.6682495154690223,0.4052551913464106,0.010752730964850521,-1.3730168837054295,0.6521739130434783,0.3833400344349324,0.9694499459457445,0.9146634615384616,1.0,0.22168398605660936,0.08983858618780624,0.08983858618780624,0.08243292844131767,2814.0,14.0,nearest_listed_proxy,-0.004990211764180983,0.0,141,0.0,pure_direction_quality_causal_calibration
2018-02,2018-01,2018-01-31,2017-12-31,-0.004891705607412408,0.4614981665793608,-0.0017299285296764224,0.44539849604370124,-0.00617225841440842,0.24297020578067413,-0.09005996508129634,1.8928679879548023,-0.31085618301800494,1.035946073127891,0.901404011436753,0.36254494505494306,-0.6319744782458481,0.01939629670059971,-0.7061527509234427,0.5769230769230769,0.3913175466697049,0.9293125525446367,0.922962962962963,1.0,0.19363921365654108,-0.12237504101852885,-0.12237504101852885,-0.10903221877374998,2831.0,8.0,nearest_listed_proxy,-0.0035662718101818246,0.0,142,-0.0,pure_direction_quality_causal_calibration
2018-03,2018-02,2018-02-28,2018-01-31,0.005261051905853714,0.28123444499751116,-0.008188884946021848,0.16768216505562514,-0.005108336207049544,0.2716117779586104,-0.5134405546979138,0.7075256827570003,-0.25033894149068237,1.153029917700259,0.09704256402954325,0.4513454881047883,-0.2741940260671658,0.023268838103644524,-0.5020045685201219,0.5769230769230769,0.5437947945041036,0.9437891174692579,0.918219944082013,1.0,0.27187836150648464,-0.07454742254200739,-0.07454742254200739,-0.06937564687992456,2844.0,8.0,nearest_listed_proxy,0.0011230829324569759,0.0011230829324569759,143,-7.791460493900533e-05,pure_direction_quality_causal_calibration
2018-04,2018-03,2018-03-30,2018-02-28,0.018648526605636317,0.40539203561711606,-0.0037142411369234136,-0.03162243803878655,0.0010372863332624026,0.2679258156698375,-0.22090027792077288,-0.1441751780877923,0.09912042293803162,1.139502142005099,-0.18253772800428258,0.6193112824715653,-0.21838677723364136,0.028564582617279545,-0.2709244225486339,0.6382978723404256,0.4248251495384649,0.9635666394666466,0.9122983870967742,1.0,0.23837037421072838,-0.052056937811858064,-0.052056937811858064,-0.04948110310467582,2860.0,13.0,nearest_listed_proxy,0.00045514391296850107,0.00045514391296850107,144,-2.252102288506e-05,pure_direction_quality_causal_calibration
2018-05,2018-04,2018-04-30,2018-03-31,0.030257792820816337,-0.19111111111111112,0.028777062506239036,-0.412745833942631,0.027280870530337457,-0.2717088213681604,1.9176966729828289,-1.7740578992109073,1.603128437866515,-1.1634937447655205,0.07181938688596079,0.21981734655049723,-0.145818366718229,0.015798633921055925,-0.932845736857137,0.6,0.4248251495384648,0.9870985170541642,0.9375,1.0,0.2358811547531618,-0.03439580472571587,-0.03439580472571587,-0.033252072918873055,2876.0,10.0,nearest_listed_proxy,0.00023883530039146887,0.00023883530039146887,145,-7.941768824218072e-06,pure_direction_quality_causal_calibration
2018-06,2018-05,2018-05-31,2018-04-30,0.020481793893191463,0.4116012504341785,-0.000523317966969329,0.016303381428667663,0.013980219038480238,0.3413131416996459,-0.011654490204787359,0.06018134290916857,0.8378227649563229,1.4543916047725798,0.024263426352190608,1.1461071848644513,-0.5851853056083209,0.019496129802241243,-0.6914353794020548,0.6521739130434783,0.7585200075097245,0.9854061959535884,0.913003663003663,1.0,0.44505970151061897,-0.26044239744243963,-0.26044239744243963,-0.2066277665452246,2892.0,14.0,nearest_listed_proxy,0.0004947261268705692,0.0004947261268705692,146,-0.00010222415464683514,pure_direction_quality_causal_calibration
2018-07,2018-06,2018-06-29,2018-05-31,0.017830258376004604,0.07135810588622184,-0.0018795574701575223,-0.2245586890160545,-0.010782577664951437,-0.3200456650022737,-0.10020906474861918,-0.9698908420022216,-0.5805723187881051,-1.3723048284619115,-0.5350499533754204,-0.9764385736250083,0.7557442635002143,0.023863501803441968,-0.46200766122154147,0.6382978723404256,0.45929482347030887,0.9703236036459019,0.9272486772486772,1.0,0.2637714373355104,0.19934375064151824,0.19934375064151824,0.1662106885827279,2907.0,13.0,nearest_listed_proxy,0.0051261764274470045,0.0051261764274470045,147,0.0008520253138025146,pure_direction_quality_causal_calibration
2018-08,2018-07,2018-07-31,2018-06-30,0.01157788295649978,-0.1536144578313254,0.006862236602018676,-0.425946167043117,-0.0023786239613783847,-0.19546362555996374,0.47589916160287793,-1.8317750381515712,-0.09680148497923656,-0.8418965400737802,-0.6779379382743467,-0.4693490125265084,0.5736434754004276,0.015218776922431815,-0.9649374557130901,0.5882352941176471,0.2937798143669485,0.976328171799103,0.9261904761904762,1.0,0.15626767931253374,0.08964193465360136,0.08964193465360136,0.08226733186631502,2924.0,9.0,nearest_listed_proxy,0.004121158722945052,0.004121158722945052,148,0.00033903673233427956,pure_direction_quality_causal_calibration
2018-09,2018-08,2018-08-31,2018-07-31,0.024240587630762533,0.025118805159538342,0.014318176322085598,-0.31357990157598514,0.01880692945264235,0.01788245187388724,0.9690010822711399,-1.350795371828159,1.1210114005679725,0.07161377528102526,-0.1908971447785095,0.5963125879244989,-0.20270772157299471,0.011584335122416939,-1.265550690192776,0.6382978723404256,0.5885472052891046,0.9283400396175739,0.9255952380952381,1.0,0.32279952898384096,-0.06543395704515027,-0.06543395704515027,-0.06141531027096535,2941.0,13.0,nearest_listed_proxy,0.0039008676513407905,0.0039008676513407905,149,-0.00023957299713306653,pure_direction_quality_causal_calibration
2018-10,2018-09,2018-09-28,2018-08-31,0.0045150624732650385,0.3256544502617801,-0.0001769911105388459,0.1237298671934111,0.0016015169788203137,0.28050674320526514,0.01150183606219938,0.5206469041322098,0.12850489671654797,1.195653949537167,0.2660743700972046,0.6620794231268574,-0.464076896612031,0.00741509555112571,-1.7597103604550166,0.6382978723404256,0.3241975982463808,0.9759815261057269,0.9142228739002933,1.0,0.18464045864960862,-0.0856873710391324,-0.0856873710391324,-0.0789245351146706,2953.0,13.0,nearest_listed_proxy,0.0038554869777586956,0.0038554869777586956,150,-0.0003042925173602714,pure_direction_quality_causal_calibration
2018-11,2018-10,2018-10-31,2018-09-30,0.029820500200004624,0.24526844341444567,0.01027212124745907,0.03609278639927892,-0.012897998015558111,0.08474740438781198,0.7062552065097135,0.14388697355912083,-0.7016490676867431,0.35664255538890854,0.4250710900344172,-0.17250325614891726,-0.12628391694274996,0.04256899516764197,0.20380586968843808,0.5769230769230769,0.4868059394995438,0.9792993290337133,0.9219457013574661,1.0,0.25356807880659155,-0.032021570203344285,-0.032021570203344285,-0.031028004770321724,2970.0,8.0,nearest_listed_proxy,0.008014305662670087,0.008014305662670087,151,-0.00024866791433214385,pure_direction_quality_causal_calibration
2018-12,2018-11,2018-11-30,2018-10-31,0.010868852229286158,0.07443209279845334,-0.00455141621940164,-0.12604472460400717,-0.007328232056272395,-0.31537484761278767,-0.27596386607350787,-0.5480283745937866,-0.37810418378196564,-1.3561930348335711,-0.41199612033364724,-0.8671486093077684,0.6395723648207078,0.03922651174018245,0.11312874252946598,0.6382978723404256,0.8937835526691653,0.9583500277376192,0.8973354231974922,1.0,0.4906081149052481,0.31377939225017903,0.31377939225017903,0.23883720059937352,2987.0,13.0,nearest_listed_proxy,0.007832731938413922,0.007832731938413922,152,0.0018707477692160857,pure_direction_quality_causal_calibration
2019-01,2018-12,2018-12-28,2018-11-30,0.03088648162659574,0.19750086775425194,0.016297094318204423,-0.054372614748925865,0.01699307518070151,-0.052943550177126035,1.1115570672870032,-0.24288548658519443,1.0295213352620605,-0.23122361616709602,0.4343357903509044,0.39914885954748225,-0.41674232494919333,0.029549219859311075,-0.20565634133610147,0.6382978723404256,0.49586719891856323,0.9727751157738053,0.8970797720797721,1.0,0.2762054823049616,-0.11510651485948298,-0.11510651485948298,-0.10322468152200492,3001.0,13.0,nearest_listed_proxy,0.00270703754898689,0.00270703754898689,153,-0.00027943308886228054,pure_direction_quality_causal_calibration
2019-02,2019-01,2019-01-31,2018-12-31,0.0023538029949813355,0.0944680851063831,-0.010207116710345706,-0.09512027504774982,0.005958676346098365,-0.17037378782979828,-0.6560503598934053,-0.4174415092837537,0.388382558405256,-0.7366496813468141,-0.5367459345885794,-0.17413356147077905,0.35543974802967926,0.018612748078058985,-0.7246736214071828,0.6521739130434783,0.5590449387008298,0.9609591714680682,0.89359243697479,1.0,0.3130794509230247,0.11128088114935022,0.11128088114935022,0.10013749272304331,3018.0,14.0,nearest_listed_proxy,-0.0010642055345226786,0.0,154,0.0,pure_direction_quality_causal_calibration
2019-03,2019-02,2019-02-28,2019-01-31,0.011688925374940595,0.11640953716690036,-0.0023556222774826687,-0.05454059507096602,-0.00010544270889193633,-0.021652476723168453,-0.13283800685648436,-0.24349844905282172,0.03589821260456993,-0.09709581099618315,-0.18816822795465304,-0.030598799195806613,0.10938351357522982,0.02290351051299648,-0.4879806265346598,0.6521739130434783,0.6994824406617947,0.9179602296474498,0.9270361990950227,1.0,0.38820470848742933,0.04246319500080286,0.04246319500080286,0.040733519614349706,3030.0,14.0,nearest_listed_proxy,-0.0017037710088981172,0.0,155,0.0,pure_direction_quality_causal_calibration
2019-04,2019-03,2019-03-29,2019-02-28,0.01403967670424755,0.12913907284768206,-0.0006548456430141457,-0.21515240165329524,0.0018499081020622473,-0.021351688254442773,-0.018358934155887636,-0.9345956831048067,0.14989696082134116,-0.09524842764170664,-0.47647730863034715,0.027324266589817257,0.22457652102026496,0.016665645645834573,-0.8444582074424903,0.6382978723404256,0.47323956719938864,0.9796335784088162,0.9231884057971015,1.0,0.2731860065777359,0.06135116294864715,0.06135116294864715,0.057804772906830636,3045.0,13.0,nearest_listed_proxy,-0.002687191870469504,0.0,156,0.0,pure_direction_quality_causal_calibration
2019-05,2019-04,2019-04-30,2019-03-31,0.010048851470738765,0.48987108655616945,-0.00026259243790602445,0.4069740374200616,0.006730592757285667,0.47815027543441174,0.007078293723125001,1.7446857520509589,0.4340142653143963,2.0570711188721846,0.875882022887042,1.2455426920932904,-1.0607123574901662,0.013510308202060426,-1.0759864755160538,0.5882352941176471,0.29638296800209235,0.947356415755551,0.8547826086956521,1.0,0.14118007214888884,-0.14975144715967964,-0.14975144715967964,-0.13024680032334143,3062.0,9.0,nearest_listed_proxy,-0.002084876305344403,0.0,157,-0.0,pure_direction_quality_causal_calibration
2019-06,2019-05,2019-05-31,2019-04-30,0.02115898255206919,0.18675394686176358,0.01331795698761554,0.2517611655201476,-0.008122755832967128,-0.1974714005287921,0.9234372584856917,1.076615551549134,-0.43014741416669416,-0.8566101212901907,1.0000264050174128,-0.6433787677284424,-0.1783238186444852,0.026248061525544524,-0.32390270946475064,0.6382978723404256,0.8172856339507601,0.987860763955536,0.9398148148148149,1.0,0.48432321328921385,-0.0863663648519001,-0.0863663648519001,-0.07950021985785068,3079.0,13.0,nearest_listed_proxy,0.0026260417316194035,0.0026260417316194035,158,-0.0002087708950196335,pure_direction_quality_causal_calibration
2019-07,2019-06,2019-06-28,2019-05-31,0.012221644284070077,0.3587422582181991,0.004254391590675782,0.4096712146372278,0.005596114940637704,0.22458704614278588,0.31262364939372506,1.7582503710261486,0.3711567291047376,0.9673113382564267,1.0354370102099368,0.6692340336805822,-0.8523355219452595,0.01912296828337022,-0.6802658969721574,0.6382978723404256,0.3356727096876155,0.9918221277062765,0.9542334096109839,1.0,0.20278127174656158,-0.17283768109482908,-0.17283768109482908,-0.14736709425424266,3093.0,13.0,nearest_listed_proxy,0.0007011350623595396,0.0007011350623595396,159,-0.00010332423681969257,pure_direction_quality_causal_calibration
2019-08,2019-07,2019-07-31,2019-06-30,0.00947764098999665,0.13256288239292996,-0.005215168747918343,-0.11532092294786078,-0.004124632548970001,0.22313612185777787,-0.3270294814001636,-0.5058647151950106,-0.20003727330258209,0.9605896552433122,-0.4164470982975871,0.380276190970365,0.01808545366361103,0.02355691889186046,-0.4396643399504441,0.5769230769230769,0.33863028626653746,0.960226564533759,0.9351851851851851,1.0,0.17543451623562425,0.003172812814377399,0.003172812814377399,0.003162777912088894,3111.0,8.0,nearest_listed_proxy,0.004609519908969808,0.004609519908969808,160,1.4578887753423716e-05,pure_direction_quality_causal_calibration
2019-09,2019-08,2019-08-30,2019-07-31,0.016852141974516593,0.18116290245074496,0.005142540535118549,-0.004751101431504118,-0.0013011583734349828,-0.10303436775674751,0.37521524273339824,-0.03061929977329024,-0.032917875484021725,-0.4529899159875831,0.172297971480054,-0.2429538957358024,0.0353279621278742,0.02178122177298786,-0.5270921473257287,0.6382978723404256,0.7526604977138535,0.9694392317733822,0.936026936026936,1.0,0.4359447558215975,0.015401039823510761,0.015401039823510761,0.015167445392992362,3127.0,13.0,nearest_listed_proxy,0.0042077151894633754,0.0042077151894633754,161,6.382029036545025e-05,pure_direction_quality_causal_calibration
2019-10,2019-09,2019-09-30,2019-08-31,0.013324386510830177,0.26474442988204455,0.0033376132445700687,0.10884177967993107,0.00495630694303764,0.05788667736132553,0.25263112058938114,0.4604348048496922,0.3360694511250676,0.24517721237151532,0.35653296271953666,0.29062333174829147,-0.3235781472339141,0.01863678351221971,-0.7020593830090583,0.6,0.48208840425867244,0.9444262247765204,0.9267857142857143,1.0,0.25317761520266363,-0.08192274364837875,-0.08192274364837875,-0.07571958730817047,3142.0,10.0,nearest_listed_proxy,0.005291579188328204,0.005291579188328204,162,-0.0004006761923487152,pure_direction_quality_causal_calibration
2019-11,2019-10,2019-10-31,2019-09-30,0.008704336070544383,0.22780373831775688,0.00436215254784796,0.23730961613190457,0.004429756966436219,0.12053101460450547,0.32279676072788227,1.0148835428534633,0.30506952862324915,0.5171278699634295,0.6688401517906728,0.4110986992933393,-0.539969425542006,0.014600831150569111,-0.9754328147643805,0.6521739130434783,0.4296231716827894,0.91963782734532,0.9325,1.0,0.24027953743772296,-0.1297436037997462,-0.1297436037997462,-0.11484340638297964,3159.0,14.0,nearest_listed_proxy,0.005085989003211405,0.005085989003211405,163,-0.0005840923019551729,pure_direction_quality_causal_calibration
2019-12,2019-11,2019-11-29,2019-10-31,-4.965098517381583e-05,0.37537840565085767,-0.0072631741946575755,0.4422729812463984,-0.012564441140605707,0.355787169537581,-0.46949884917838125,1.89909738880601,-0.7018174032922972,1.5359527421735228,0.7147992698138144,0.4170676694406128,-0.5659334696272136,0.018025442135014426,-0.7325641865239724,0.6382978723404256,0.8010137910431644,0.9111369243489488,0.9052894427608387,1.0,0.4217299971683629,-0.2386711205433666,-0.2386711205433666,-0.19268320427029006,3175.0,13.0,nearest_listed_proxy,0.004904161527150804,0.004904161527150804,164,-0.000944949557310496,pure_direction_quality_causal_calibration
2020-01,2019-12,2019-12-30,2019-11-30,-0.004358984525107995,-0.0664183736809435,-0.010734474880156213,-0.13566895722421352,-0.010222167680134075,-0.04645533629738208,-0.7081181389748409,-0.5934922940420286,-0.5615794994330273,-0.20349901836460316,-0.6508052165084348,-0.38253925889881524,0.516672237703625,0.01694645907835901,-0.7995477778508715,0.6,0.5465044515979697,0.9645792883792073,0.9267676767676768,1.0,0.2931256108057074,0.15144986526322674,0.15144986526322674,0.13152970861532437,3190.0,10.0,nearest_listed_proxy,-0.0009101771120144344,0.0,165,0.0,pure_direction_quality_causal_calibration
2020-02,2020-01,2020-01-31,2019-12-31,0.01960875789254607,0.47210396594219123,-0.0027094615686833953,0.3710830954561766,-0.00411604972156427,0.38197513632768876,-0.1608195609954251,1.595522179281711,-0.20155449814306614,1.653892341930261,0.7173513091431429,0.7261689218935974,-0.7217601155183702,0.03840090387089341,0.1338060559607769,0.6382978723404256,0.5642916091367577,0.901291684914304,0.9138412400607523,1.0,0.2966628104851633,-0.21411938436577582,-0.21411938436577582,-0.17635776771460263,3205.0,13.0,nearest_listed_proxy,-0.004621936460523571,0.0,166,-0.0,pure_direction_quality_causal_calibration
2020-03,2020-02,2020-02-28,2020-01-31,0.04970910683453156,0.2924987199180746,-0.008595523647340078,-0.19660264389836496,-0.0008786819039356686,0.11436676689374234,-0.5646235507598584,-0.8588897380089855,-0.008592141862775201,0.492785145195938,-0.7117566443844219,0.24209650166658142,0.23483007135892023,0.15237189882810462,1.70464687305653,0.6382978723404256,0.7334642705919455,0.9813684162246196,0.8630800611932687,1.0,0.3965386466776503,0.09311919869588228,0.09311919869588228,0.08518668303234976,3220.0,13.0,nearest_listed_proxy,-0.0007881495066181321,0.0,167,0.0,pure_direction_quality_causal_calibration
2020-04,2020-03,2020-03-31,2020-02-29,0.08412368917145419,0.2969437969437969,0.04081439816974668,0.3127563507139972,0.013950488110481163,0.11230460244046442,2.7855757658244658,1.3433084194316418,0.865756770926376,0.48636045144597506,2.064442092628054,0.6760586111861755,-1.3702503519071145,0.28215486650776556,2.3713181464728983,0.5882352941176471,0.922514330362786,0.9673333004034265,0.8649648538660748,1.0,0.45404489758373523,-0.6221551806957429,-0.6221551806957429,-0.38353616725429457,3237.0,9.0,nearest_listed_proxy,-0.008040069823879703,0.0,168,-0.0,pure_direction_quality_causal_calibration
2020-05,2020-04,2020-04-29,2020-03-31,0.046917319183189976,0.47548433389141337,-0.00980459394119741,0.2891316460029875,0.025814306539518814,0.539969048644008,-0.6367033594015373,1.2417053028227159,1.5599314758204612,2.3364832418181347,0.30250097171058926,1.9482073588192979,-1.1253541652649435,0.07645456906823579,0.8899472698334514,0.6666666666666666,0.922514330362786,0.9756691985608055,0.8730945121951219,1.0,0.5238967633600906,-0.5895694048161004,-0.5895694048161004,-0.3708988126154256,3252.0,15.0,nearest_listed_proxy,-0.02034116515809572,0.0,169,-0.0,pure_direction_quality_causal_calibration
2020-06,2020-05,2020-05-29,2020-04-30,0.05471855484392829,0.5200372786579682,0.008040665758952717,0.08512852317938836,0.012929371032517456,0.18253210271516407,0.5667961367572181,0.35984147051309257,0.8016601640497062,0.7861922562759458,0.4633188036351553,0.7939262101628259,-0.6286225068989906,0.06304422706995193,0.6709274656619026,0.6382978723404256,0.8268198083685284,0.9613099948439247,0.8683576010112833,1.0,0.44055114800969675,-0.2769403670790838,-0.2769403670790838,-0.2168780737291331,3266.0,13.0,nearest_listed_proxy,-0.027905759142039358,0.0,170,-0.0,pure_direction_quality_causal_calibration
2020-07,2020-06,2020-06-30,2020-05-31,0.018605206068759206,0.31157105153493553,-0.009197779065137142,0.05387164659400076,-0.03165789447846732,-0.04518864925560452,-0.5949935335909484,0.22599500358350574,-1.8158970621979653,-0.20002916392370243,-0.18449926500372132,-1.007963113060834,0.5962311890322777,0.09200642289379074,1.090623244336666,0.5882352941176471,0.8096562196294104,0.9229166916878038,0.8574625060474117,1.0,0.37690280929453224,0.22472121013528476,0.22472121013528476,0.18348764459665207,3283.0,9.0,nearest_listed_proxy,-0.03190440162987516,0.0,171,0.0,pure_direction_quality_causal_calibration
2020-08,2020-07,2020-07-31,2020-06-30,0.021433562712196347,0.17789072426937735,-0.0009415169205003282,-0.2246444007824358,-0.0037173721541983416,-0.0061796982562122215,-0.039051836402856956,-0.985065171965588,-0.17296691655431962,-0.028279712058919458,-0.5120585041842225,-0.10062331430661954,0.306340909245421,0.04916363386377536,0.3846306445699636,0.6382978723404256,0.9078746764159185,0.9611169486240196,0.8647325721529104,1.0,0.4816231490329639,0.14754087338840108,0.14754087338840108,0.12857134487310223,3301.0,13.0,nearest_listed_proxy,-0.02656012573781324,0.0,172,0.0,pure_direction_quality_causal_calibration
2020-09,2020-08,2020-08-31,2020-07-31,0.030773466853014297,0.6180117467913857,0.014781904358398166,0.29569274449566224,-0.001085641145645225,0.18878452740421078,1.0249167827236751,1.28040322315938,-0.019161245616905465,0.8213804486516569,1.1526600029415275,0.40110960151737574,-0.7768848022294517,0.08721785466263979,1.030049080482265,0.6,0.9837705137653446,0.9033161799369684,0.8371406371406371,1.0,0.4463579408322403,-0.34676870058700027,-0.34676870058700027,-0.25748200150171163,3316.0,10.0,nearest_listed_proxy,-0.024710996567549236,0.0,173,-0.0,pure_direction_quality_causal_calibration
2020-10,2020-09,2020-09-29,2020-08-31,0.017132562509654115,0.12020460358056255,-0.009364865454567353,-0.22756358885873623,-0.0024240829940054246,-0.08557074979036208,-0.6100590338798475,-0.9989320955513862,-0.09834453266975558,-0.3737217351740167,-0.8044955647156169,-0.23603313392188613,0.5202643493187515,0.03716012654536642,0.06604355451383252,0.5882352941176471,0.6945774934393235,0.9798026338098491,0.8933080808080808,1.0,0.35761164338291096,0.18605258895341958,0.18605258895341958,0.1568670653276796,3332.0,9.0,nearest_listed_proxy,-0.024434494405985652,0.0,174,0.0,pure_direction_quality_causal_calibration
2020-11,2020-10,2020-10-30,2020-09-30,0.04218275000413507,0.4948725916718459,0.005198404581067215,0.3424674880237751,-0.0008396071200853991,0.12911935954281123,0.3768493858818352,1.4878042836597778,-0.005327738216918561,0.5641387712336354,0.9323268347708065,0.27940551650835843,-0.6058661756395824,0.09853127296529324,1.1696575231813107,0.6382978723404256,0.6370796723332457,0.9336416755630634,0.8678807864609258,1.0,0.32950153947855354,-0.19963383759122613,-0.19963383759122613,-0.16641230960279993,3347.0,13.0,nearest_listed_proxy,-0.026526243587281402,0.0,175,-0.0,pure_direction_quality_causal_calibration
2020-12,2020-11,2020-11-30,2020-10-31,-0.0021399439730409586,0.3860383944153578,-0.016772419464219906,0.1879586127537828,-0.012859766717770546,0.08627805957184254,-1.118120558422171,0.8138994200039442,-0.7193768557682989,0.3778389316183789,-0.15211056920911337,-0.17076896207496,0.1614397656420367,0.04319647752108477,0.23534819962815767,0.6,0.5733338010781829,0.9180447385727718,0.8516009800079349,1.0,0.2689421022884799,0.04341794996472886,0.04341794996472886,0.04161127376253833,3363.0,10.0,nearest_listed_proxy,-0.034980554581302066,0.0,176,0.0,pure_direction_quality_causal_calibration
2021-01,2020-12,2020-12-30,2020-11-30,0.014507780744672627,0.07710965133906009,-0.013488759660823899,-0.23995992943944164,0.0005396644999111004,-0.24166113437382147,-0.897012914102325,-1.0555172860359314,0.07079918555442749,-1.0545021591955706,-0.9762651000691283,-0.49185148682057156,0.7340582934448499,0.03999885092130605,0.1479696767918992,0.6666666666666666,0.5190700629525434,0.9150639148726791,0.8810717238528317,1.0,0.27899563978270764,0.20479906321744842,0.20479906321744842,0.16998607441686334,3379.0,15.0,nearest_listed_proxy,-0.031313076151253304,0.0,177,0.0,pure_direction_quality_causal_calibration
